Wall time,Step,Value
1651987269.280658,48506,-0.8886624574661255
1651987291.508677,48562,-0.8664160966873169
1651987317.920962,48625,-0.8858367800712585
1651987395.681447,48810,-0.8648778200149536
1651987441.7059965,48925,-0.8964261412620544
1651987580.109177,49259,-0.8802804946899414
1651987614.6089694,49343,-0.8669350147247314
1651987628.5750701,49375,-0.881320059299469
1651987657.7779994,49448,-0.8921225070953369
1651987663.61744,49463,-0.881705641746521
1651987689.109233,49519,-0.8951335549354553
1651987712.4705133,49575,-0.8684036135673523
1651987716.3906214,49585,-0.8934804201126099
1651987721.865576,49599,-0.8701939582824707
1651987738.406735,49641,-0.8783385753631592
1651987784.1737823,49754,-0.8701565265655518
1651987823.5189555,49851,-0.8817989826202393
1651987831.4244728,49866,-0.8771756887435913
1651987834.1232688,49873,-0.8769197463989258
1651987849.0706923,49907,-0.8774412870407104
1651987951.0996614,50147,-0.8696619272232056
1651987970.2622921,50189,-0.8777899742126465
1651987983.905158,50224,-0.891515851020813
1651987992.922076,50246,-0.881453275680542
1651988139.9449468,50603,-0.8942790031433105
1651988159.6719515,50650,-0.8856064081192017
1651988205.912643,50765,-0.8735745549201965
1651988223.3184464,50810,-0.869324266910553
1651988309.2355542,51018,-0.8812553882598877
1651988403.2930906,51248,-0.8878419995307922
1651988408.402408,51261,-0.8927391767501831
1651988419.7119665,51290,-0.880614161491394
1651988544.9344468,51594,-0.8910346627235413
1651988621.2931042,51780,-0.8799487352371216
1651988646.2020538,51837,-0.8939643502235413
1651988651.6211393,51851,-0.8827822804450989
1651988699.7620363,51969,-0.8804894685745239
1651988754.3431926,52094,-0.8768907189369202
1651988824.1409895,52263,-0.8823604583740234
1651988831.7050667,52281,-0.8848689198493958
1651988842.4374099,52303,-0.8727189302444458
1651988891.7151492,52417,-0.8864858150482178
1651988894.0287352,52423,-0.8952317237854004
1651988900.229123,52439,-0.8916070461273193
1651988901.7788675,52443,-0.8886125683784485
1651988906.4088154,52455,-0.8870360851287842
1651988913.7433443,52474,-0.8921907544136047
1651988917.3347235,52479,-0.8976030349731445
1651988923.9497302,52496,-0.8801775574684143
1651988936.7513022,52529,-0.8835801482200623
1651988961.4533443,52581,-0.8863168358802795
1651988969.986744,52602,-0.8881857395172119
1651989028.4408665,52743,-0.8983837366104126
1651989037.505847,52765,-0.8817182779312134
1651989049.6383827,52792,-0.8910707235336304
1651989099.4532144,52915,-0.8868207931518555
1651989138.9994545,53012,-0.8694615364074707
1651989170.8840969,53085,-0.8770139217376709
1651989177.0683773,53101,-0.9037402868270874
1651989246.2407105,53270,-0.8884003162384033
1651989346.3013442,53517,-0.8858097791671753
1651989402.5703998,53654,-0.9000471830368042
1651989431.8101501,53729,-0.8894098997116089
1651989437.8137112,53740,-0.8964016437530518
1651989459.453991,53794,-0.8953249454498291
1651989522.7452688,53948,-0.8782262206077576
1651989539.3783002,53991,-0.8902806043624878
1651989581.2003872,54087,-0.8827632069587708
1651989639.8715968,54227,-0.8893425464630127
1651989641.4639065,54231,-0.8913252353668213
1651989665.1802995,54292,-0.8807889223098755
1651989666.3327794,54295,-0.8953362107276917
1651989675.2844152,54318,-0.8926297426223755
1651989686.971622,54344,-0.890798807144165
1651989733.0503037,54459,-0.897739589214325
1651989847.5728002,54737,-0.8988058567047119
1651989852.977709,54751,-0.8984593152999878
1651989880.8385544,54818,-0.8845133781433105
1651989897.0066407,54858,-0.8932265639305115
1651989927.3200564,54932,-0.8938361406326294
1651989948.030657,54984,-0.8870902061462402
1651989970.5005803,55036,-0.8819341659545898
1651990025.7264845,55172,-0.8881412744522095
1651990047.7528152,55221,-0.8910990953445435
1651990123.9100327,55404,-0.8745847344398499
1651990128.698857,55416,-0.8894691467285156
1651990150.8727593,55472,-0.8881131410598755
1651990198.592074,55585,-0.876968264579773
1651990203.2615504,55597,-0.8892183303833008
1651990247.5107048,55705,-0.8973932266235352
1651990256.6217523,55721,-0.91139817237854
1651990262.4216409,55736,-0.8883421421051025
1651990271.683137,55760,-0.8957712650299072
1651990294.2148352,55814,-0.9006297588348389
1651990345.8477297,55939,-0.892248272895813
1651990390.1783245,56039,-0.8923794031143188
1651990418.6513987,56108,-0.8831436634063721
1651990464.385989,56219,-0.8916019797325134
1651990472.1496222,56239,-0.8875528573989868
1651990502.384347,56312,-0.8884774446487427
1651990544.609394,56415,-0.885176420211792
1651990546.9295678,56421,-0.8900478482246399
1651990564.0938497,56461,-0.9025366306304932
1651990589.5137253,56526,-0.8955320715904236
1651990596.6677191,56544,-0.8936747312545776
1651990615.2838938,56587,-0.8930131793022156
1651990619.2606623,56597,-0.8844057321548462
1651990620.0442307,56599,-0.9019476175308228
1651990647.7704341,56662,-0.884341835975647
1651990684.7689664,56751,-0.8934656381607056
1651990731.7506185,56862,-0.885237455368042
1651990774.626192,56968,-0.8919730186462402
1651990945.8176553,57385,-0.8880972266197205
1651991008.3303785,57531,-0.8929402828216553
1651991009.096715,57533,-0.8904430866241455
1651991100.0761275,57752,-0.8891594409942627
1651991160.3351204,57900,-0.8970054388046265
1651991163.0469205,57907,-0.9067934155464172
1651991170.8000093,57923,-0.8906744718551636
1651991179.7380595,57946,-0.9119727611541748
1651991198.707915,57993,-0.8906431198120117
1651991300.1937144,58234,-0.8891360759735107
1651991315.0105667,58272,-0.9003448486328125
1651991331.7857382,58310,-0.8954905271530151
1651991355.7006812,58371,-0.8958410024642944
1651991360.876074,58384,-0.8836650252342224
1651991378.0679047,58423,-0.8901201486587524
1651991441.3272612,58579,-0.8994202613830566
1651991444.7951572,58588,-0.9057771563529968
1651991489.778013,58693,-0.9016009569168091
1651991500.6407702,58721,-0.9068168997764587
1651991638.820514,59056,-0.9005129337310791
1651991685.7376258,59166,-0.8934794664382935
1651991692.0172906,59178,-0.905882716178894
1651991694.7285116,59185,-0.914496898651123
1651991772.9186056,59377,-0.9016101360321045
1651991935.8549209,59776,-0.9068183898925781
1651991940.5592973,59788,-0.9044023156166077
1651991970.3445995,59855,-0.8933916687965393
1651992027.774501,59996,-0.900239109992981
1651992107.0236394,60188,-0.9009294509887695
1651992134.9210148,60254,-0.9009348154067993
1651992183.8925264,60372,-0.9108353853225708
1651992237.2686439,60504,-0.8958190679550171
1651992324.5677514,60719,-0.8947937488555908
1651992385.6151638,60864,-0.9215080738067627
1651992387.174345,60868,-0.9123587012290955
1651992393.0338013,60883,-0.8956742882728577
1651992469.2556546,61062,-0.9062153100967407
1651992571.3543675,61307,-0.9122433066368103
1651992607.1002874,61396,-0.9082441329956055
1651992614.5349135,61411,-0.9058157205581665
1651992632.4626672,61457,-0.9108056426048279
1651992635.179797,61464,-0.9037212133407593
1651992644.5156178,61488,-0.902179479598999
1651992648.3977616,61498,-0.8944207429885864
1651992697.274724,61614,-0.9022045135498047
1651992705.1208217,61634,-0.905713677406311
1651992745.4055665,61732,-0.9098272919654846
1651992805.4437413,61879,-0.8904271125793457
1651992842.3789568,61970,-0.9051495790481567
1651992843.5401256,61973,-0.9155856370925903
1651992844.6969497,61976,-0.9036145210266113
1651992855.766224,62000,-0.9111669659614563
1651992857.703206,62005,-0.9187845587730408
1651992865.459849,62025,-0.9121696352958679
1651992878.2872076,62058,-0.908232569694519
1651992905.9523678,62124,-0.8933287858963013
1651992974.915274,62293,-0.9076091647148132
1651993025.4824936,62418,-0.916178822517395
1651993037.955981,62450,-0.9060189127922058
1651993058.4185953,62496,-0.9095442891120911
1651993094.497165,62585,-0.9154684543609619
1651993110.054632,62625,-0.9026373624801636
1651993129.9905672,62672,-0.9071271419525146
1651993158.2081077,62744,-0.8924834132194519
1651993166.7067294,62762,-0.9124017953872681
1651993167.1004753,62763,-0.9197070598602295
1651993179.1323748,62794,-0.8952592611312866
1651993251.9715068,62970,-0.9048112034797668
1651993253.9373355,62975,-0.9034674167633057
1651993256.3522315,62981,-0.9192591309547424
1651993382.103438,63287,-0.9037957191467285
1651993394.920991,63320,-0.9129291772842407
1651993395.6985846,63322,-0.9069030284881592
1651993459.2301798,63477,-0.9139615297317505
1651993470.997386,63507,-0.9136638641357422
1651993519.9269047,63627,-0.9081350564956665
1651993626.6225219,63889,-0.9163806438446045
1651993677.2133925,64012,-0.9105592370033264
1651993696.0654788,64056,-0.9198910593986511
1651993755.7674387,64205,-0.909450352191925
1651993761.9927692,64217,-0.9047002792358398
1651993845.8820498,64424,-0.8972170948982239
1651993850.5554523,64436,-0.9071639180183411
1651993898.311808,64554,-0.9026120901107788
1651993920.2593014,64606,-0.9176270365715027
1651993929.58646,64630,-0.9142708778381348
1651993935.011719,64644,-0.911888837814331
1651994022.5116677,64858,-0.9079707264900208
1651994112.3473792,65077,-0.9185445308685303
1651994127.218293,65111,-0.914974570274353
1651994130.7090316,65120,-0.9172919392585754
1651994148.605946,65166,-0.9155129194259644
1651994225.1329446,65354,-0.9092941284179688
1651994243.8354537,65398,-0.9081082940101624
1651994278.3383365,65482,-0.9225594997406006
1651994293.9680717,65522,-0.9153911471366882
1651994338.4711125,65632,-0.9280359745025635
1651994425.2966766,65846,-0.9094278216362
1651994523.8252158,66086,-0.9147716760635376
1651994556.922689,66162,-0.919173002243042
1651994622.3320234,66324,-0.9123045206069946
1651994653.6509728,66400,-0.9303785562515259
1651994654.432266,66402,-0.9249261617660522
1651994717.6556022,66556,-0.9071544408798218
1651994809.9778523,66784,-0.9256048202514648
1651994843.8300536,66867,-0.9233946800231934
1651994857.442225,66899,-0.9154410362243652
1651994862.887187,66913,-0.9271895885467529
1651994916.892462,67037,-0.9237567782402039
1651994940.2036555,67097,-0.9227676391601562
1651994969.94622,67169,-0.9171940088272095
1651994985.942147,67210,-0.9238725900650024
1651995054.9174135,67378,-0.915184736251831
1651995296.392722,67966,-0.9324017763137817
1651995398.0511236,68211,-0.9124380350112915
1651995416.027496,68257,-0.9371218681335449
1651995493.4703348,68443,-0.931181788444519
1651995497.35711,68453,-0.9332489967346191
1651995498.9022114,68457,-0.9186633825302124
1651995551.170725,68583,-0.9295979738235474
1651995598.5580025,68700,-0.9126555323600769
1651995617.776309,68749,-0.9293701648712158
1651995647.5925612,68821,-0.9246160387992859
1651995655.0547807,68840,-0.9303691983222961
1651995685.8839593,68914,-0.9116964340209961
1651995729.6892982,69021,-0.9319742918014526
1651995730.4713511,69023,-0.9165723323822021
1651995745.7756746,69062,-0.9177097082138062
1651995760.4576657,69093,-0.9177374839782715
1651995770.3202076,69117,-0.9201788902282715
1651995770.710465,69118,-0.9240915179252625
1651995798.7711322,69186,-0.9263157248497009
1651995811.230554,69218,-0.9382785558700562
1651995910.768567,69459,-0.9256429672241211
1651995928.807119,69505,-0.9360749125480652
1651995931.1557097,69511,-0.9328996539115906
1651995951.3649101,69558,-0.9315728545188904
1651995997.6541085,69671,-0.9288628101348877
1651996030.8339055,69750,-0.9224614500999451
1651996031.6325576,69752,-0.9237683415412903
1651996093.15953,69900,-0.9308521747589111
1651996152.6768653,70042,-0.9372488856315613
1651996159.4190454,70059,-0.9416680335998535
1651996175.2578936,70099,-0.93134605884552
1651996219.642276,70207,-0.9257999062538147
1651996266.8295984,70322,-0.9233918190002441
1651996303.3564959,70410,-0.9291300177574158
1651996308.1315622,70422,-0.9357174634933472
1651996320.0330768,70448,-0.9254870414733887
1651996348.3627071,70519,-0.927379846572876
1651996494.7611663,70876,-0.927627444267273
1651996519.7325628,70936,-0.9281079769134521
1651996549.8616986,71009,-0.9345256090164185
1651996590.4907584,71109,-0.9360693693161011
1651996634.374283,71216,-0.9170847535133362
1651996648.5078797,71252,-0.9329277873039246
1651996677.7272892,71322,-0.9362658858299255
1651996733.3941963,71459,-0.9385744333267212
1651996751.5153315,71501,-0.9347661733627319
1651996869.014658,71783,-0.9249377250671387
1651996922.1529899,71914,-0.9376683235168457
1651996966.866111,72024,-0.9402160048484802
1651996980.5605223,72059,-0.9178792238235474
1651997100.6987689,72354,-0.929587721824646
1651997117.186353,72392,-0.9425380229949951
1651997126.1796412,72415,-0.9395915269851685
1651997241.850869,72695,-0.9432352781295776
1651997299.737062,72835,-0.9320210218429565
1651997322.1310232,72887,-0.9396106004714966
1651997341.9415035,72937,-0.9389680624008179
1651997356.2581017,72969,-0.9283523559570312
1651997357.449912,72972,-0.9351568222045898
1651997392.8192852,73058,-0.9340568780899048
1651997399.783578,73074,-0.9484707117080688
1651997407.9861243,73095,-0.9219779968261719
1651997464.652858,73235,-0.9289885759353638
1651997483.2192597,73278,-0.9441233277320862
1651997496.665383,73312,-0.9356123208999634
1651997501.7957752,73325,-0.933333158493042
1651997528.0675697,73387,-0.9389142990112305
1651997537.185836,73410,-0.9452468156814575
1651997544.6631792,73429,-0.9517422914505005
1651997579.598536,73513,-0.9263473749160767
1651997581.9402452,73519,-0.9442217350006104
1651997591.5505505,73539,-0.940778374671936
1651997604.823058,73573,-0.9465886354446411
1651997657.0289423,73702,-0.9451760053634644
1651997661.3400574,73713,-0.9399491548538208
1651997700.0342114,73808,-0.9387021064758301
1651997707.133665,73822,-0.9258075952529907
1651997715.9075437,73844,-0.9339839816093445
1651997722.1688,73860,-0.930806577205658
1651997742.8659651,73913,-0.928647518157959
1651997843.0601847,74155,-0.9313530921936035
1651997899.6491961,74293,-0.9358125329017639
1651997909.8296542,74315,-0.9402099847793579
1651997914.9978817,74328,-0.9425166845321655
1651997922.1110482,74346,-0.9300626516342163
1651997922.8975673,74348,-0.9376404881477356
1651997929.5732625,74365,-0.9295752048492432
1651997949.6906157,74412,-0.9345765709877014
1651997950.8705103,74415,-0.931780993938446
1651997967.4477344,74457,-0.9373646378517151
1651998110.0295715,74803,-0.9304534196853638
1651998152.5002627,74907,-0.9367847442626953
1651998175.9669087,74967,-0.9389685392379761
1651998177.1418722,74970,-0.9435253143310547
1651998196.728738,75016,-0.9363842010498047
1651998245.0788026,75133,-0.9418318867683411
1651998254.1133041,75156,-0.9441066980361938
1651998269.7386432,75192,-0.9416082501411438
1651998301.0706956,75272,-0.9239552021026611
1651998308.1967301,75286,-0.9361755847930908
1651998308.5856595,75287,-0.9410455822944641
1651998449.7318468,75632,-0.9294876456260681
1651998463.2405856,75662,-0.9383937120437622
1651998466.368484,75670,-0.9284147024154663
1651998479.664502,75704,-0.9400154948234558
1651998523.14735,75811,-0.9356071352958679
1651998532.748571,75834,-0.9278329014778137
1651998557.8482668,75894,-0.939784824848175
1651998612.570763,76027,-0.9518871307373047
1651998671.733061,76164,-0.9343839883804321
1651998696.9942715,76228,-0.9240391254425049
1651998729.4569569,76306,-0.9366133809089661
1651998738.781741,76326,-0.9324409365653992
1651998800.66464,76472,-0.9435601234436035
1651998814.9299839,76508,-0.9459017515182495
1651998816.5236921,76512,-0.9327251315116882
1651998836.3491192,76558,-0.9332963228225708
1651998910.5853872,76739,-0.9389255046844482
1651998915.2834082,76751,-0.9350792169570923
1651999018.3919914,77006,-0.9389722347259521
1651999020.3574328,77011,-0.9326476454734802
1651999062.6012504,77112,-0.9262279272079468
1651999095.9600418,77193,-0.9344037771224976
1651999142.2948015,77307,-0.9398965835571289
1651999185.3100843,77409,-0.9360005855560303
1651999199.4525883,77445,-0.9304761290550232
1651999204.9057097,77459,-0.9348866939544678
1651999231.1205895,77522,-0.9329233169555664
1651999261.6851318,77600,-0.9387512803077698
